results_juice_32_2_random_13.txt:Elapsed time is 772.442870 seconds.,772.442870
results_juice_32_2_random_14.txt:Elapsed time is 1032.232229 seconds.,1032.232229
results_juice_32_2_random_15.txt:Elapsed time is 828.933139 seconds.,828.933139
results_juice_32_2_random_16.txt:Elapsed time is 610.351456 seconds.,610.351456
results_juice_32_2_random_17.txt:Elapsed time is 617.325620 seconds.,617.325620
results_juice_32_2_random_18.txt:Elapsed time is 803.007366 seconds.,803.007366
results_juice_32_2_random_19.txt:Elapsed time is 731.937795 seconds.,731.937795
results_juice_32_2_random_2.txt:Elapsed time is 521.610315 seconds.,521.610315
results_juice_32_2_random_20.txt:Elapsed time is 802.051187 seconds.,802.051187
results_juice_32_2_random_21.txt:Elapsed time is 745.220785 seconds.,745.220785
results_juice_32_2_random_22.txt:Elapsed time is 877.393397 seconds.,877.393397
results_juice_32_2_random_23.txt:Elapsed time is 631.984003 seconds.,631.984003
results_juice_32_2_random_24.txt:Elapsed time is 808.703370 seconds.,808.703370
results_juice_32_2_random_25.txt:Elapsed time is 696.437901 seconds.,696.437901
results_juice_32_2_random_26.txt:Elapsed time is 690.678104 seconds.,690.678104
results_juice_32_2_random_27.txt:Elapsed time is 777.117330 seconds.,777.117330
results_juice_32_2_random_28.txt:Elapsed time is 633.977301 seconds.,633.977301
results_juice_32_2_random_29.txt:Elapsed time is 680.180648 seconds.,680.180648
results_juice_32_2_random_3.txt:Elapsed time is 452.182978 seconds.,452.182978
results_juice_32_2_random_30.txt:Elapsed time is 812.054651 seconds.,812.054651
results_juice_32_2_random_4.txt:Elapsed time is 448.011640 seconds.,448.011640
results_juice_32_2_random_5.txt:Elapsed time is 311.064261 seconds.,311.064261
results_juice_32_2_random_6.txt:Elapsed time is 665.532204 seconds.,665.532204
results_juice_32_2_random_7.txt:Elapsed time is 1001.222434 seconds.,1001.222434
results_juice_32_2_random_8.txt:Elapsed time is 766.351996 seconds.,766.351996
results_juice_32_2_random_9.txt:Elapsed time is 963.485234 seconds.,963.485234
