File, Distance
results_simple_32_2_random_5.txt, 342
results_simple_32_2_random_5.txt, 1609
results_simple_32_2_random_5.txt, 1397
results_simple_32_2_random_5.txt, 1389
results_simple_32_2_random_5.txt, 1271
results_simple_32_2_random_5.txt, 1776
results_simple_32_2_random_5.txt, 1988
results_simple_32_2_random_5.txt, 1135
results_simple_32_2_random_5.txt, 515
results_simple_32_2_random_5.txt, 1972
results_simple_32_2_random_5.txt, 1473
results_simple_32_2_random_5.txt, 1610
results_simple_32_2_random_5.txt, 1269
results_simple_32_2_random_5.txt, 1486
results_simple_32_2_random_5.txt, 1440
results_simple_32_2_random_5.txt, 25
results_simple_32_2_random_5.txt, 1623
results_simple_32_2_random_5.txt, 1273
results_simple_32_2_random_5.txt, 1987
results_simple_32_2_random_5.txt, 1133
results_simple_32_2_random_5.txt, 1440
results_simple_32_2_random_5.txt, 1612
results_simple_32_2_random_5.txt, 1272
results_simple_32_2_random_5.txt, 1474
results_simple_32_2_random_5.txt, 1950
results_simple_32_2_random_5.txt, 1699
results_simple_32_2_random_5.txt, 1456
results_simple_32_2_random_5.txt, 342
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 1867
results_simple_32_2_random_5.txt, 1355
results_simple_32_2_random_5.txt, 1647
results_simple_32_2_random_5.txt, 1455
results_simple_32_2_random_5.txt, 1740
results_simple_32_2_random_5.txt, 1950
results_simple_32_2_random_5.txt, 875
results_simple_32_2_random_5.txt, 345
results_simple_32_2_random_5.txt, 2304
results_simple_32_2_random_5.txt, 1433
results_simple_32_2_random_5.txt, 1868
results_simple_32_2_random_5.txt, 1453
results_simple_32_2_random_5.txt, 1374
results_simple_32_2_random_5.txt, 1698
results_simple_32_2_random_5.txt, 317
results_simple_32_2_random_5.txt, 1879
results_simple_32_2_random_5.txt, 1531
results_simple_32_2_random_5.txt, 1951
results_simple_32_2_random_5.txt, 1319
results_simple_32_2_random_5.txt, 1700
results_simple_32_2_random_5.txt, 1868
results_simple_32_2_random_5.txt, 1530
results_simple_32_2_random_5.txt, 2147
results_simple_32_2_random_5.txt, 512
results_simple_32_2_random_5.txt, 1513
results_simple_32_2_random_5.txt, 1609
results_simple_32_2_random_5.txt, 1867
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 1652
results_simple_32_2_random_5.txt, 224
results_simple_32_2_random_5.txt, 1512
results_simple_32_2_random_5.txt, 2017
results_simple_32_2_random_5.txt, 2149
results_simple_32_2_random_5.txt, 2738
results_simple_32_2_random_5.txt, 1956
results_simple_32_2_random_5.txt, 1759
results_simple_32_2_random_5.txt, 1878
results_simple_32_2_random_5.txt, 1
results_simple_32_2_random_5.txt, 1512
results_simple_32_2_random_5.txt, 1317
results_simple_32_2_random_5.txt, 511
results_simple_32_2_random_5.txt, 1586
results_simple_32_2_random_5.txt, 290
results_simple_32_2_random_5.txt, 346
results_simple_32_2_random_5.txt, 2148
results_simple_32_2_random_5.txt, 1538
results_simple_32_2_random_5.txt, 511
results_simple_32_2_random_5.txt, 3
results_simple_32_2_random_5.txt, 599
results_simple_32_2_random_5.txt, 1914
results_simple_32_2_random_5.txt, 683
results_simple_32_2_random_5.txt, 1397
results_simple_32_2_random_5.txt, 1355
results_simple_32_2_random_5.txt, 1652
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 1864
results_simple_32_2_random_5.txt, 682
results_simple_32_2_random_5.txt, 385
results_simple_32_2_random_5.txt, 599
results_simple_32_2_random_5.txt, 1232
results_simple_32_2_random_5.txt, 1148
results_simple_32_2_random_5.txt, 1533
results_simple_32_2_random_5.txt, 1008
results_simple_32_2_random_5.txt, 1651
results_simple_32_2_random_5.txt, 684
results_simple_32_2_random_5.txt, 1111
results_simple_32_2_random_5.txt, 1913
results_simple_32_2_random_5.txt, 1418
results_simple_32_2_random_5.txt, 1520
results_simple_32_2_random_5.txt, 1746
results_simple_32_2_random_5.txt, 600
results_simple_32_2_random_5.txt, 950
results_simple_32_2_random_5.txt, 1915
results_simple_32_2_random_5.txt, 2357
results_simple_32_2_random_5.txt, 290
results_simple_32_2_random_5.txt, 1725
results_simple_32_2_random_5.txt, 1389
results_simple_32_2_random_5.txt, 1647
results_simple_32_2_random_5.txt, 224
results_simple_32_2_random_5.txt, 1864
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 1724
results_simple_32_2_random_5.txt, 2229
results_simple_32_2_random_5.txt, 2359
results_simple_32_2_random_5.txt, 2518
results_simple_32_2_random_5.txt, 1748
results_simple_32_2_random_5.txt, 1969
results_simple_32_2_random_5.txt, 1838
results_simple_32_2_random_5.txt, 225
results_simple_32_2_random_5.txt, 1724
results_simple_32_2_random_5.txt, 1097
results_simple_32_2_random_5.txt, 289
results_simple_32_2_random_5.txt, 1366
results_simple_32_2_random_5.txt, 500
results_simple_32_2_random_5.txt, 124
results_simple_32_2_random_5.txt, 2358
results_simple_32_2_random_5.txt, 1502
results_simple_32_2_random_5.txt, 913
results_simple_32_2_random_5.txt, 1776
results_simple_32_2_random_5.txt, 1
results_simple_32_2_random_5.txt, 1271
results_simple_32_2_random_5.txt, 1455
results_simple_32_2_random_5.txt, 1512
results_simple_32_2_random_5.txt, 682
results_simple_32_2_random_5.txt, 1724
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 699
results_simple_32_2_random_5.txt, 913
results_simple_32_2_random_5.txt, 1564
results_simple_32_2_random_5.txt, 1612
results_simple_32_2_random_5.txt, 855
results_simple_32_2_random_5.txt, 610
results_simple_32_2_random_5.txt, 1511
results_simple_32_2_random_5.txt, 4
results_simple_32_2_random_5.txt, 1673
results_simple_32_2_random_5.txt, 1775
results_simple_32_2_random_5.txt, 1292
results_simple_32_2_random_5.txt, 1400
results_simple_32_2_random_5.txt, 1608
results_simple_32_2_random_5.txt, 914
results_simple_32_2_random_5.txt, 216
results_simple_32_2_random_5.txt, 2279
results_simple_32_2_random_5.txt, 698
results_simple_32_2_random_5.txt, 1776
results_simple_32_2_random_5.txt, 1740
results_simple_32_2_random_5.txt, 2017
results_simple_32_2_random_5.txt, 385
results_simple_32_2_random_5.txt, 2229
results_simple_32_2_random_5.txt, 699
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 214
results_simple_32_2_random_5.txt, 869
results_simple_32_2_random_5.txt, 1513
results_simple_32_2_random_5.txt, 1552
results_simple_32_2_random_5.txt, 1025
results_simple_32_2_random_5.txt, 2016
results_simple_32_2_random_5.txt, 699
results_simple_32_2_random_5.txt, 1476
results_simple_32_2_random_5.txt, 2278
results_simple_32_2_random_5.txt, 1799
results_simple_32_2_random_5.txt, 1903
results_simple_32_2_random_5.txt, 2111
results_simple_32_2_random_5.txt, 2
results_simple_32_2_random_5.txt, 2407
results_simple_32_2_random_5.txt, 912
results_simple_32_2_random_5.txt, 1988
results_simple_32_2_random_5.txt, 1950
results_simple_32_2_random_5.txt, 2149
results_simple_32_2_random_5.txt, 599
results_simple_32_2_random_5.txt, 2359
results_simple_32_2_random_5.txt, 913
results_simple_32_2_random_5.txt, 214
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 1079
results_simple_32_2_random_5.txt, 1643
results_simple_32_2_random_5.txt, 1340
results_simple_32_2_random_5.txt, 1153
results_simple_32_2_random_5.txt, 2148
results_simple_32_2_random_5.txt, 913
results_simple_32_2_random_5.txt, 1604
results_simple_32_2_random_5.txt, 2406
results_simple_32_2_random_5.txt, 2011
results_simple_32_2_random_5.txt, 2115
results_simple_32_2_random_5.txt, 1077
results_simple_32_2_random_5.txt, 2570
results_simple_32_2_random_5.txt, 1565
results_simple_32_2_random_5.txt, 1135
results_simple_32_2_random_5.txt, 875
results_simple_32_2_random_5.txt, 2738
results_simple_32_2_random_5.txt, 1232
results_simple_32_2_random_5.txt, 2518
results_simple_32_2_random_5.txt, 1564
results_simple_32_2_random_5.txt, 869
results_simple_32_2_random_5.txt, 1079
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 804
results_simple_32_2_random_5.txt, 2413
results_simple_32_2_random_5.txt, 1482
results_simple_32_2_random_5.txt, 2739
results_simple_32_2_random_5.txt, 1562
results_simple_32_2_random_5.txt, 1765
results_simple_32_2_random_5.txt, 2569
results_simple_32_2_random_5.txt, 1158
results_simple_32_2_random_5.txt, 1643
results_simple_32_2_random_5.txt, 1800
results_simple_32_2_random_5.txt, 1613
results_simple_32_2_random_5.txt, 515
results_simple_32_2_random_5.txt, 345
results_simple_32_2_random_5.txt, 1956
results_simple_32_2_random_5.txt, 1148
results_simple_32_2_random_5.txt, 1748
results_simple_32_2_random_5.txt, 1612
results_simple_32_2_random_5.txt, 1513
results_simple_32_2_random_5.txt, 1643
results_simple_32_2_random_5.txt, 804
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 2379
results_simple_32_2_random_5.txt, 1416
results_simple_32_2_random_5.txt, 1957
results_simple_32_2_random_5.txt, 1612
results_simple_32_2_random_5.txt, 1093
results_simple_32_2_random_5.txt, 1799
results_simple_32_2_random_5.txt, 1338
results_simple_32_2_random_5.txt, 2017
results_simple_32_2_random_5.txt, 856
results_simple_32_2_random_5.txt, 1972
results_simple_32_2_random_5.txt, 2304
results_simple_32_2_random_5.txt, 1759
results_simple_32_2_random_5.txt, 1533
results_simple_32_2_random_5.txt, 1969
results_simple_32_2_random_5.txt, 855
results_simple_32_2_random_5.txt, 1552
results_simple_32_2_random_5.txt, 1340
results_simple_32_2_random_5.txt, 2413
results_simple_32_2_random_5.txt, 2379
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 981
results_simple_32_2_random_5.txt, 1758
results_simple_32_2_random_5.txt, 859
results_simple_32_2_random_5.txt, 2436
results_simple_32_2_random_5.txt, 1153
results_simple_32_2_random_5.txt, 1894
results_simple_32_2_random_5.txt, 611
results_simple_32_2_random_5.txt, 1473
results_simple_32_2_random_5.txt, 1433
results_simple_32_2_random_5.txt, 1878
results_simple_32_2_random_5.txt, 1008
results_simple_32_2_random_5.txt, 1838
results_simple_32_2_random_5.txt, 610
results_simple_32_2_random_5.txt, 1025
results_simple_32_2_random_5.txt, 1153
results_simple_32_2_random_5.txt, 1482
results_simple_32_2_random_5.txt, 1416
results_simple_32_2_random_5.txt, 981
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 1879
results_simple_32_2_random_5.txt, 608
results_simple_32_2_random_5.txt, 2146
results_simple_32_2_random_5.txt, 513
results_simple_32_2_random_5.txt, 1512
results_simple_32_2_random_5.txt, 1610
results_simple_32_2_random_5.txt, 1868
results_simple_32_2_random_5.txt, 1
results_simple_32_2_random_5.txt, 1651
results_simple_32_2_random_5.txt, 225
results_simple_32_2_random_5.txt, 1511
results_simple_32_2_random_5.txt, 2016
results_simple_32_2_random_5.txt, 2148
results_simple_32_2_random_5.txt, 2739
results_simple_32_2_random_5.txt, 1957
results_simple_32_2_random_5.txt, 1758
results_simple_32_2_random_5.txt, 1879
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 915
results_simple_32_2_random_5.txt, 1778
results_simple_32_2_random_5.txt, 3
results_simple_32_2_random_5.txt, 1269
results_simple_32_2_random_5.txt, 1453
results_simple_32_2_random_5.txt, 1512
results_simple_32_2_random_5.txt, 684
results_simple_32_2_random_5.txt, 1724
results_simple_32_2_random_5.txt, 4
results_simple_32_2_random_5.txt, 699
results_simple_32_2_random_5.txt, 913
results_simple_32_2_random_5.txt, 1562
results_simple_32_2_random_5.txt, 1612
results_simple_32_2_random_5.txt, 859
results_simple_32_2_random_5.txt, 608
results_simple_32_2_random_5.txt, 1604
results_simple_32_2_random_5.txt, 807
results_simple_32_2_random_5.txt, 1672
results_simple_32_2_random_5.txt, 1486
results_simple_32_2_random_5.txt, 1374
results_simple_32_2_random_5.txt, 1317
results_simple_32_2_random_5.txt, 1111
results_simple_32_2_random_5.txt, 1097
results_simple_32_2_random_5.txt, 1673
results_simple_32_2_random_5.txt, 1476
results_simple_32_2_random_5.txt, 1604
results_simple_32_2_random_5.txt, 1765
results_simple_32_2_random_5.txt, 1093
results_simple_32_2_random_5.txt, 2436
results_simple_32_2_random_5.txt, 2406
results_simple_32_2_random_5.txt, 1
results_simple_32_2_random_5.txt, 1774
results_simple_32_2_random_5.txt, 1440
results_simple_32_2_random_5.txt, 1698
results_simple_32_2_random_5.txt, 511
results_simple_32_2_random_5.txt, 1913
results_simple_32_2_random_5.txt, 289
results_simple_32_2_random_5.txt, 1775
results_simple_32_2_random_5.txt, 2278
results_simple_32_2_random_5.txt, 2406
results_simple_32_2_random_5.txt, 2569
results_simple_32_2_random_5.txt, 1799
results_simple_32_2_random_5.txt, 2011
results_simple_32_2_random_5.txt, 1418
results_simple_32_2_random_5.txt, 1293
results_simple_32_2_random_5.txt, 25
results_simple_32_2_random_5.txt, 317
results_simple_32_2_random_5.txt, 1586
results_simple_32_2_random_5.txt, 1418
results_simple_32_2_random_5.txt, 1366
results_simple_32_2_random_5.txt, 1292
results_simple_32_2_random_5.txt, 1799
results_simple_32_2_random_5.txt, 2011
results_simple_32_2_random_5.txt, 1158
results_simple_32_2_random_5.txt, 2115
results_simple_32_2_random_5.txt, 780
results_simple_32_2_random_5.txt, 1399
results_simple_32_2_random_5.txt, 1623
results_simple_32_2_random_5.txt, 1879
results_simple_32_2_random_5.txt, 290
results_simple_32_2_random_5.txt, 1520
results_simple_32_2_random_5.txt, 500
results_simple_32_2_random_5.txt, 1400
results_simple_32_2_random_5.txt, 1903
results_simple_32_2_random_5.txt, 2115
results_simple_32_2_random_5.txt, 2241
results_simple_32_2_random_5.txt, 168
results_simple_32_2_random_5.txt, 1607
results_simple_32_2_random_5.txt, 1273
results_simple_32_2_random_5.txt, 1531
results_simple_32_2_random_5.txt, 346
results_simple_32_2_random_5.txt, 1746
results_simple_32_2_random_5.txt, 124
results_simple_32_2_random_5.txt, 1608
results_simple_32_2_random_5.txt, 2111
results_simple_32_2_random_5.txt, 1
results_simple_32_2_random_5.txt, 2406
results_simple_32_2_random_5.txt, 913
results_simple_32_2_random_5.txt, 1987
results_simple_32_2_random_5.txt, 1951
results_simple_32_2_random_5.txt, 2148
results_simple_32_2_random_5.txt, 600
results_simple_32_2_random_5.txt, 2358
results_simple_32_2_random_5.txt, 914
results_simple_32_2_random_5.txt, 1095
results_simple_32_2_random_5.txt, 1552
results_simple_32_2_random_5.txt, 267
results_simple_32_2_random_5.txt, 1133
results_simple_32_2_random_5.txt, 1319
results_simple_32_2_random_5.txt, 1538
results_simple_32_2_random_5.txt, 950
results_simple_32_2_random_5.txt, 1502
results_simple_32_2_random_5.txt, 2408
results_simple_32_2_random_5.txt, 1
results_simple_32_2_random_5.txt, 1776
results_simple_32_2_random_5.txt, 1440
results_simple_32_2_random_5.txt, 1700
results_simple_32_2_random_5.txt, 511
results_simple_32_2_random_5.txt, 1915
results_simple_32_2_random_5.txt, 2148
results_simple_32_2_random_5.txt, 511
results_simple_32_2_random_5.txt, 1514
results_simple_32_2_random_5.txt, 1612
results_simple_32_2_random_5.txt, 1868
results_simple_32_2_random_5.txt, 3
results_simple_32_2_random_5.txt, 2240
results_simple_32_2_random_5.txt, 169
results_simple_32_2_random_5.txt, 1606
results_simple_32_2_random_5.txt, 1272
results_simple_32_2_random_5.txt, 1530
results_simple_32_2_random_5.txt, 1152
results_simple_32_2_random_5.txt, 1893
results_simple_32_2_random_5.txt, 612
results_simple_32_2_random_5.txt, 1474
results_simple_32_2_random_5.txt, 2279
results_simple_32_2_random_5.txt, 384
results_simple_32_2_random_5.txt, 1643
results_simple_32_2_random_5.txt, 2409
results_simple_32_2_random_5.txt, 2
results_simple_32_2_random_5.txt, 2243
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 2558
results_simple_16_2_random_4.txt, 3097
results_simple_16_2_random_4.txt, 712
results_simple_16_2_random_4.txt, 713
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 823
results_simple_16_2_random_4.txt, 1647
results_simple_16_2_random_4.txt, 2217
results_simple_16_2_random_4.txt, 1649
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 713
results_simple_16_2_random_4.txt, 1648
results_simple_16_2_random_4.txt, 1719
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 2558
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 2195
results_simple_16_2_random_4.txt, 2010
results_simple_16_2_random_4.txt, 2011
results_simple_16_2_random_4.txt, 2559
results_simple_16_2_random_4.txt, 2351
results_simple_16_2_random_4.txt, 1017
results_simple_16_2_random_4.txt, 345
results_simple_16_2_random_4.txt, 1017
results_simple_16_2_random_4.txt, 2557
results_simple_16_2_random_4.txt, 2013
results_simple_16_2_random_4.txt, 1016
results_simple_16_2_random_4.txt, 839
results_simple_16_2_random_4.txt, 3097
results_simple_16_2_random_4.txt, 2195
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 3349
results_simple_16_2_random_4.txt, 3350
results_simple_16_2_random_4.txt, 3098
results_simple_16_2_random_4.txt, 2276
results_simple_16_2_random_4.txt, 1450
results_simple_16_2_random_4.txt, 2540
results_simple_16_2_random_4.txt, 1450
results_simple_16_2_random_4.txt, 3096
results_simple_16_2_random_4.txt, 3352
results_simple_16_2_random_4.txt, 1453
results_simple_16_2_random_4.txt, 712
results_simple_16_2_random_4.txt, 2010
results_simple_16_2_random_4.txt, 3349
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 713
results_simple_16_2_random_4.txt, 1185
results_simple_16_2_random_4.txt, 2013
results_simple_16_2_random_4.txt, 1667
results_simple_16_2_random_4.txt, 2013
results_simple_16_2_random_4.txt, 711
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 713
results_simple_16_2_random_4.txt, 2011
results_simple_16_2_random_4.txt, 3350
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 712
results_simple_16_2_random_4.txt, 1186
results_simple_16_2_random_4.txt, 2014
results_simple_16_2_random_4.txt, 1666
results_simple_16_2_random_4.txt, 2014
results_simple_16_2_random_4.txt, 712
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 2559
results_simple_16_2_random_4.txt, 3098
results_simple_16_2_random_4.txt, 713
results_simple_16_2_random_4.txt, 712
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 824
results_simple_16_2_random_4.txt, 1648
results_simple_16_2_random_4.txt, 2216
results_simple_16_2_random_4.txt, 1650
results_simple_16_2_random_4.txt, 823
results_simple_16_2_random_4.txt, 2351
results_simple_16_2_random_4.txt, 2276
results_simple_16_2_random_4.txt, 1185
results_simple_16_2_random_4.txt, 1186
results_simple_16_2_random_4.txt, 824
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 1334
results_simple_16_2_random_4.txt, 2694
results_simple_16_2_random_4.txt, 1647
results_simple_16_2_random_4.txt, 1017
results_simple_16_2_random_4.txt, 1450
results_simple_16_2_random_4.txt, 2013
results_simple_16_2_random_4.txt, 2014
results_simple_16_2_random_4.txt, 1648
results_simple_16_2_random_4.txt, 1334
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 2217
results_simple_16_2_random_4.txt, 345
results_simple_16_2_random_4.txt, 2540
results_simple_16_2_random_4.txt, 1667
results_simple_16_2_random_4.txt, 1666
results_simple_16_2_random_4.txt, 2216
results_simple_16_2_random_4.txt, 2694
results_simple_16_2_random_4.txt, 1649
results_simple_16_2_random_4.txt, 1017
results_simple_16_2_random_4.txt, 1450
results_simple_16_2_random_4.txt, 2013
results_simple_16_2_random_4.txt, 2014
results_simple_16_2_random_4.txt, 1650
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 2557
results_simple_16_2_random_4.txt, 3096
results_simple_16_2_random_4.txt, 711
results_simple_16_2_random_4.txt, 712
results_simple_16_2_random_4.txt, 713
results_simple_16_2_random_4.txt, 2013
results_simple_16_2_random_4.txt, 3352
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 1648
results_simple_16_2_random_4.txt, 1016
results_simple_16_2_random_4.txt, 1453
results_simple_16_2_random_4.txt, 1719
results_simple_16_2_random_4.txt, 839
results_simple_16_2_random_4.txt, 2
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 2545
results_simple_32_2_random_8.txt, 2158
results_simple_32_2_random_8.txt, 2326
results_simple_32_2_random_8.txt, 2834
results_simple_32_2_random_8.txt, 2338
results_simple_32_2_random_8.txt, 2133
results_simple_32_2_random_8.txt, 2103
results_simple_32_2_random_8.txt, 2830
results_simple_32_2_random_8.txt, 2113
results_simple_32_2_random_8.txt, 2718
results_simple_32_2_random_8.txt, 2006
results_simple_32_2_random_8.txt, 2947
results_simple_32_2_random_8.txt, 2945
results_simple_32_2_random_8.txt, 2349
results_simple_32_2_random_8.txt, 2307
results_simple_32_2_random_8.txt, 1481
results_simple_32_2_random_8.txt, 3266
results_simple_32_2_random_8.txt, 2093
results_simple_32_2_random_8.txt, 2946
results_simple_32_2_random_8.txt, 2744
results_simple_32_2_random_8.txt, 1990
results_simple_32_2_random_8.txt, 2856
results_simple_32_2_random_8.txt, 2946
results_simple_32_2_random_8.txt, 2728
results_simple_32_2_random_8.txt, 2829
results_simple_32_2_random_8.txt, 2326
results_simple_32_2_random_8.txt, 2669
results_simple_32_2_random_8.txt, 2947
results_simple_32_2_random_8.txt, 1929
results_simple_32_2_random_8.txt, 2337
results_simple_32_2_random_8.txt, 2545
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 777
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 927
results_simple_32_2_random_8.txt, 989
results_simple_32_2_random_8.txt, 898
results_simple_32_2_random_8.txt, 2274
results_simple_32_2_random_8.txt, 379
results_simple_32_2_random_8.txt, 1642
results_simple_32_2_random_8.txt, 435
results_simple_32_2_random_8.txt, 2023
results_simple_32_2_random_8.txt, 1014
results_simple_32_2_random_8.txt, 1690
results_simple_32_2_random_8.txt, 412
results_simple_32_2_random_8.txt, 958
results_simple_32_2_random_8.txt, 1224
results_simple_32_2_random_8.txt, 1357
results_simple_32_2_random_8.txt, 1166
results_simple_32_2_random_8.txt, 1013
results_simple_32_2_random_8.txt, 267
results_simple_32_2_random_8.txt, 729
results_simple_32_2_random_8.txt, 1507
results_simple_32_2_random_8.txt, 1013
results_simple_32_2_random_8.txt, 797
results_simple_32_2_random_8.txt, 378
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 760
results_simple_32_2_random_8.txt, 1012
results_simple_32_2_random_8.txt, 806
results_simple_32_2_random_8.txt, 2158
results_simple_32_2_random_8.txt, 777
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 1670
results_simple_32_2_random_8.txt, 1042
results_simple_32_2_random_8.txt, 1086
results_simple_32_2_random_8.txt, 549
results_simple_32_2_random_8.txt, 1507
results_simple_32_2_random_8.txt, 810
results_simple_32_2_random_8.txt, 2065
results_simple_32_2_random_8.txt, 662
results_simple_32_2_random_8.txt, 2406
results_simple_32_2_random_8.txt, 1533
results_simple_32_2_random_8.txt, 1817
results_simple_32_2_random_8.txt, 1031
results_simple_32_2_random_8.txt, 1139
results_simple_32_2_random_8.txt, 1605
results_simple_32_2_random_8.txt, 1452
results_simple_32_2_random_8.txt, 1609
results_simple_32_2_random_8.txt, 1534
results_simple_32_2_random_8.txt, 634
results_simple_32_2_random_8.txt, 1412
results_simple_32_2_random_8.txt, 1606
results_simple_32_2_random_8.txt, 1534
results_simple_32_2_random_8.txt, 1446
results_simple_32_2_random_8.txt, 809
results_simple_32_2_random_8.txt, 1670
results_simple_32_2_random_8.txt, 947
results_simple_32_2_random_8.txt, 1535
results_simple_32_2_random_8.txt, 2326
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1670
results_simple_32_2_random_8.txt, 0
