File, Distance
results_simple_16_2_random_6.txt, 7
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 2
results_simple_16_2_random_6.txt, 1
results_simple_16_2_random_6.txt, 5
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 6
results_simple_16_2_random_6.txt, 6
results_simple_16_2_random_6.txt, 0
results_simple_16_2_random_6.txt, 5
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 2
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 7
results_simple_16_2_random_6.txt, 7
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 5
results_simple_16_2_random_6.txt, 1
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 6
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 2
results_simple_16_2_random_6.txt, 2
results_simple_16_2_random_6.txt, 2
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 3
results_simple_16_2_random_6.txt, 5
results_simple_16_2_random_6.txt, 4
results_simple_16_2_random_6.txt, 7
results_simple_16_2_random_6.txt, 5
results_simple_16_2_random_6.txt, 5
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 5
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 5
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 5
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 0
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 1
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 5
results_simple_16_2_random_7.txt, 5
results_simple_16_2_random_7.txt, 5
results_simple_16_2_random_7.txt, 3
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 2
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_7.txt, 4
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 8
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 8
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 0
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 1
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 4
results_simple_16_2_random_3.txt, 3
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 2
results_simple_16_2_random_3.txt, 8
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_3.txt, 8
results_simple_16_2_random_3.txt, 6
results_simple_16_2_random_3.txt, 5
results_simple_16_2_random_3.txt, 7
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 7
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 7
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 0
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 1
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 6
results_simple_16_2_random_10.txt, 4
results_simple_16_2_random_10.txt, 2
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_10.txt, 5
results_simple_16_2_random_10.txt, 3
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 8
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 1
